267949,Liriodendron tulipifera,tuliptree,-76.64845026,39.31986244
267950,Tilia americana,"linden, American",-76.64873864,39.32003123
267951,Liriodendron tulipifera,tuliptree,-76.64890216,39.31988904
267952,Fagus grandifolia,"beech, American",-76.64900484,39.31959478
267953,Prunus serotina,"cherry, black",-76.6490214,39.32006874
267954,Tilia americana,"linden, American",-76.64937515,39.31975315
267955,Robinia pseudoacacia,"locust, black",-76.64895517,39.3202539
267956,Fagus grandifolia,"beech, American",-76.6487574,39.32056097
267957,Quercus rubra,"oak, northern red",-76.64980392,39.31997699
267958,Quercus rubra,"oak, northern red",-76.64893362,39.32036913
267959,Quercus x,"oak, hybrid",-76.64881232,39.32051292
267960,Sassafras albidum,sassafras,-76.64941096,39.3200878
267961,Lagerstroemia indica,"crapemyrtle, common",-76.65017533,39.32017631
267962,Ginkgo biloba,ginkgo,-76.64979505,39.32023098
267963,Quercus coccinea,"oak, scarlet",-76.64967335,39.32039254
267964,unknown tree,unknown tree,-76.64898844,39.32053333
267965,Fraxinus americana,"ash, white",-76.64898226,39.32078829
267966,Lagerstroemia indica,"crapemyrtle, common",-76.65040968,39.3202517
267967,Quercus rubra,"oak, northern red",-76.64930155,39.32074607
267968,Fagus grandifolia,"beech, American",-76.6491835,39.32039861
267969,Platanus x acerifolia,"planetree, London",-76.64868667,39.32064328
267970,Acer rubrum,"maple, red",-76.64949556,39.32072333
268646,Quercus alba,"oak, white",-76.64115694,39.32070896
268647,Acer rubrum,"maple, red",-76.64118681,39.31990182
268648,Aesculus hippocastanum,horsechestnut,-76.63975004,39.32070896
268649,Quercus stellata,"oak, post",-76.63991689,39.32052649
268650,Aesculus hippocastanum,horsechestnut,-76.63936587,39.32108822
268651,Quercus stellata,"oak, post",-76.63977373,39.32048984
268652,Quercus rubra,"oak, northern red",-76.63883339,39.32123005
268653,Ulmus x,"elm, hybrid",-76.63834005,39.32130574
268654,Quercus coccinea,"oak, scarlet",-76.63818144,39.32118543
268655,Celtis occidentalis,"hackberry, common",-76.63836271,39.32108902
268656,Aesculus hippocastanum,horsechestnut,-76.63847291,39.32079262
268657,Quercus alba,"oak, white",-76.6387407,39.32041813
268658,Quercus rubra,"oak, northern red",-76.6391671,39.31982134
268659,Liquidambar styraciflua,"sweetgum, American",-76.63899303,39.32005799
268660,Quercus rubra,"oak, northern red",-76.63973253,39.31961896
268661,Liquidambar styraciflua,"sweetgum, American",-76.63959143,39.31972413
268663,Quercus alba,"oak, white",-76.6395801,39.32016157
268664,Quercus rubra,"oak, northern red",-76.63974592,39.32029543
268665,Tilia americana,"linden, American",-76.63978292,39.32040404
268666,Acer rubrum,"maple, red",-76.63957105,39.32082881
268667,Aesculus hippocastanum,horsechestnut,-76.63912503,39.32105911
268668,Ulmus parvifolia,"elm, Chinese",-76.63871939,39.32077178
268669,Quercus stellata,"oak, post",-76.64009761,39.32036622
268670,Aesculus hippocastanum,horsechestnut,-76.64034424,39.32028899
268671,Quercus alba,"oak, white",-76.64034424,39.3200556
268024,Liriodendron tulipifera,tuliptree,-76.64783378,39.31898747
268025,Fagus grandifolia,"beech, American",-76.64756075,39.31937116
268026,Robinia pseudoacacia,"locust, black",-76.6478611,39.31929116
268027,Tilia americana,"linden, American",-76.64777394,39.31933825
268028,Acer rubrum,"maple, red",-76.64804391,39.3192372
268029,Tilia americana,"linden, American",-76.64776376,39.31956689
268031,Fraxinus pennsylvanica,"ash, green",-76.64844614,39.31963376
