ID,Location Type,Species,Common Name,Space Type,Address,Street,Side,DBH,# of stems,Height,Space length,Space Width,Overhead Utilities,Hardscape,Cultivar,Date,Notes,X Coordinate,Y Coordinate,x,y
249572,Street,Ulmus pumila,"elm, Siberian",Tree Lawn,201,W 27TH ST,Side,2.8,1,15,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.61997243,39.32041811,1419848.4513290972,602510.177120924
249574,Street,Acer rubrum,"maple, red",Tree Lawn,2702,N HOWARD ST,Front,5.2,1,30,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62000333,39.32089691,1419838.983828336,602684.5360241681
249576,Street,Acer x freemanii,"maple, Freeman",Tree Lawn,2706,N HOWARD ST,Front,5.6,1,30,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62001331,39.32099877,1419836.0051597506,602721.6265011728
249577,Street,Pyrus calleryana,"pear, callery",Well/Pit,2722,N HOWARD ST,Front,10.1,1,40,15,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62003755,39.32136541,1419828.5908045024,602855.1390294284
249579,Street,Platanus occidentalis,"sycamore, American",Well/Pit,212,W 27TH ST,Front,3.7,1,25,8,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62035937,39.32057146,1419738.7484645098,602565.5766164213
249581,Street,Lagerstroemia indica,"crapemyrtle, common",Open/Unrestricted,205,W 28TH ST,Front,4,3,15,>20,11,None,None, ,"6/12/2017, 8:00 PM", ,-76.62062652,39.321532,1419661.7141697556,602915.1221771687
249582,Street,Acer platanoides,"maple, Norway",Tree Lawn,2800,N HOWARD ST,Front,8.5,1,40,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62008097,39.32194435,1419815.4303977638,603065.9575054199
249583,Street,Pyrus calleryana,"pear, callery",Tree Lawn,2808,N HOWARD ST,Front,14.3,1,40,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62009309,39.32212693,1419811.7243684232,603132.445233345
249584,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,201,W 29TH ST,Side,8.9,1,20,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62012946,39.32280007,1419800.416320175,603377.5808979273
249585,Street,Acer rubrum,"maple, red",Tree Lawn,2800,N HOWARD ST,Side,12.1,1,40,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62021645,39.32186492,1419777.223453179,603036.8666843325
249586,Street,Cercis canadensis,"redbud, eastern",Open/Unrestricted,2813,REMINGTON AVE,Front,2,2,10,9,11,None,None, ,"6/12/2017, 8:00 PM", ,-76.62156076,39.32162552,1419397.2698167562,602948.090943262
249587,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,2831,REMINGTON AVE,Front,17.1,1,40,>20,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62180795,39.32187338,1419326.9651673436,603038.0782960951
249588,Street,Lagerstroemia indica,"crapemyrtle, common",Tree Lawn,2841,REMINGTON AVE,Front,4,>5,10,>20,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62193059,39.32203003,1419292.0324944258,603094.9935365915
249589,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,301,W 29TH ST,Side,3.4,1,20,8,4,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62200427,39.32182079,1419271.5033360124,603018.6944765896
249590,Park,Cercis canadensis,"redbud, eastern",Open/Unrestricted,3100,N CHARLES ST,Front,10,2,20,>20,>20,None,None, ,"6/12/2017, 8:00 PM", ,-76.62027611,39.32357535,1419757.754003927,603659.791619584
249591,Park,Liquidambar styraciflua,"sweetgum, American",Open/Unrestricted,3100,N CHARLES ST,Front,4.6,1,30,>20,>20,None,None, ,"6/12/2017, 8:00 PM", ,-76.62021716,39.3233948,1419774.7027889192,603594.097197175
249592,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,3100,N CHARLES ST,Front,13,1,40,>20,>20,None,None, ,"6/12/2017, 8:00 PM", ,-76.62022952,39.32375076,1419770.667035833,603723.7350612581
249607,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,2725,HUNTINGDON AVE,Front,18,1,40,>20,11,None,None, ,"6/12/2017, 8:00 PM", ,-76.62228029,39.32026807,1419195.7541436702,602452.817983672
249608,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,321,W 28TH ST,Front,6,2,20,>20,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62218403,39.32081527,1419222.1625554264,602652.2398289293
249610,Street,Acer rubrum,"maple, red",Well/Pit,301,W 28TH ST,Front,2.4,1,15,19,5,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.6215972,39.32108721,1419387.7724604309,602751.9784745872
249611,Street,Amelanchier spp.,"serviceberry, spp.",Well/Pit,313,W 28TH ST,Front,1,1,7,9,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62204214,39.32088808,1419262.1962680072,602678.9267834276
249612,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,301,W 28TH ST,Side,3.3,1,20,11,12,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62137188,39.32103205,1419451.6007448435,602732.1514144987
249613,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,2722,REMINGTON AVE,Front,3.4,1,20,12,12,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62126849,39.32088588,1419481.0718145072,602679.0301296711
249614,Street,Acer platanoides,"maple, Norway",Well/Pit,213,W 27TH ST,Front,11.4,1,30,10,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62034867,39.320465,1419741.9357940853,602526.8122582585
249615,Street,Acer rubrum,"maple, red",Well/Pit,303,W 27TH ST,Front,7.8,1,25,9,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62070234,39.32035467,1419642.0459020138,602486.2129300088
249616,Street,Albizia julibrissin,mimosa,Tree Lawn,201,W 27TH ST,Side,2,3,5,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.61997481,39.32043576,1419847.7521835119,602516.6036172509
249617,Street,Ulmus pumila,"elm, Siberian",Tree Lawn,201,W 27TH ST,Side,1.7,1,15,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.61997148,39.32040928,1419848.7338088453,602506.9635446668
249618,Street,Acer buergerianum,"maple, trident",Tree Lawn,2704,N HOWARD ST,Front,7,5,20,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62000713,39.32093994,1419837.842754513,602700.2029875815
249619,Street,Acer platanoides,"maple, Norway",Tree Lawn,200,W 27TH ST,Side,8.8,1,40,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.61999144,39.32066266,1419842.701012507,602599.2277958393
249620,Street,Pyrus calleryana,"pear, callery",Tree Lawn,2726,N HOWARD ST,Front,7.9,1,40,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62003945,39.32142609,1419827.9608845115,602877.2374104261
249621,Street,Acer rubrum,"maple, red",Well/Pit,2710,N HOWARD ST,Front,4,1,30,8,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62001806,39.32110027,1419834.506475091,602758.5893537551
249624,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,2736,N HOWARD ST,Side,11.9,1,20,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62031279,39.3217041,1419750.2120242566,602978.1761849225
249626,Street,Pyrus calleryana,"pear, callery",Tree Lawn,2812,N HOWARD ST,Front,6,2,35,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62009428,39.32222567,1419811.2384770066,603168.4071036726
249627,Street,Acer platanoides,"maple, Norway",Tree Lawn,2802,N HOWARD ST,Front,11,1,40,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62008311,39.32197855,1419814.7732468396,603078.4115487486
249628,Street,Acer rubrum,"maple, red",Tree Lawn,2805,REMINGTON AVE,Front,10.5,1,30,>20,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62150562,39.321481,1419413.0880265832,602895.5162452608
249630,Street,Acer x freemanii,"maple, Freeman",Tree Lawn,2833,REMINGTON AVE,Front,11.5,1,40,>20,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.6218474,39.32191493,1419315.7404522598,603053.1671766788
249632,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,301,W 29TH ST,Side,3.7,1,20,8,4,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62193724,39.32173805,1419290.590240091,602988.6361377537
249633,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,301,W 29TH ST,Side,3.9,1,20,8,4,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62213689,39.32199896,1419233.7140415013,603083.4338484257
249634,Park,Ailanthus altissima,tree of heaven,Open/Unrestricted,3100,N CHARLES ST,Front,33.6,1,50,>20,>20,None,None, ,"6/12/2017, 8:00 PM", ,-76.62022192,39.32346577,1419773.2503640056,603619.9416336715
249635,Park,Cornus mas,"dogwood, corneliancherry",Open/Unrestricted,3100,N CHARLES ST,Front,3.4,1,20,>20,>20,None,None, ,"6/12/2017, 8:00 PM", ,-76.62021811,39.32362536,1419774.0843518376,603678.0753756762
249651,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,2731,HUNTINGDON AVE,Front,27,1,40,>20,11,None,None, ,"6/12/2017, 8:00 PM", ,-76.62234161,39.32035467,1419178.2751760036,602484.2900335938
249652,Street,Acer x freemanii,"maple, Freeman",Well/Pit,301,W 28TH ST,Side,2.6,1,15,4,12,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62143677,39.32111811,1419433.1139051765,602763.4180842489
249653,Street,Acer platanoides,"maple, Norway",Well/Pit,319,W 28TH ST,Front,4,1,25,9,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62215052,39.32083237,1419231.6179170907,602658.5072048455
249654,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,2720,REMINGTON AVE,Front,3.1,1,20,20,12,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62122143,39.32081417,1419494.494031757,602652.9665335119
249656,Street,Acer rubrum,"maple, red",Well/Pit,301,W 28TH ST,Front,3,1,15,17,5,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.6218981,39.32095262,1419302.847433418,602702.6025890857
249657,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,301,W 28TH ST,Side,3.6,1,20,11,12,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62134693,39.3209962,1419458.7152319252,602719.1212568432
249658,Street,Ulmus pumila,"elm, Siberian",Tree Lawn,201,W 27TH ST,Side,15,3,45,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.61997243,39.32033353,1419848.5796096772,602479.3700959235
249659,Street,Cotinus coggygria,"smoketree, American",Open/Unrestricted,2704,N HOWARD ST,Front,4,5,20,>20,6,None,None, ,"6/12/2017, 8:00 PM", ,-76.62004563,39.32095906,1419826.9205322564,602707.1225931793
249660,Street,Acer platanoides,"maple, Norway",Well/Pit,219,W 27TH ST,Front,5.6,1,20,7,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62059039,39.32040763,1419673.6370461732,602505.6325105876
249661,Street,Ulmus pumila,"elm, Siberian",Tree Lawn,201,W 27TH ST,Side,2,2,5,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.6199672,39.32043686,1419849.9021135867,602517.014377594
249662,Street,Pyrus calleryana,"pear, callery",Tree Lawn,2730,N HOWARD ST,Front,9.8,1,40,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62005181,39.32154413,1419824.2853669226,602920.2182955891
249663,Street,Acer platanoides,"maple, Norway",Tree Lawn,200,W 27TH ST,Side,10.8,1,40,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62000143,39.32071966,1419839.7905852497,602619.9774262607
249665,Street,Acer rubrum,"maple, red",Tree Lawn,2716,N HOWARD ST,Front,9.2,1,40,>20,3,None,None, ,"6/12/2017, 8:00 PM", ,-76.62002995,39.32121942,1419830.9638312608,602801.9727971703
249666,Street,Prunus spp.,"cherry/plum, spp.",Well/Pit,2736,N HOWARD ST,Side,6.8,1,15,5,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62018254,39.3217394,1419787.0065700859,602991.187969923
249668,Street,Acer saccharinum,"maple, silver",Tree Lawn,2826,N HOWARD ST,Front,19.8,1,50,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62011424,39.32252905,1419805.1305495948,603278.8845730126
249671,Street,Ulmus rubra,"elm, slippery",Tree Lawn,2802,N HOWARD ST,Front,1,1,10,>20,4,None,None, ,"6/12/2017, 8:00 PM", ,-76.62008739,39.32199344,1419813.5406377614,603083.8311573416
249672,Street,Acer rubrum,"maple, red",Tree Lawn,2837,REMINGTON AVE,Front,9,2,30,>20,5,None,None, ,"6/12/2017, 8:00 PM", ,-76.62189446,39.32197965,1419302.3290617615,603076.6858304292
249673,Street,Acer platanoides,"maple, Norway",Open/Unrestricted,201,W 29TH ST,Side,13.8,1,45,>20,>20,None,None, ,"6/12/2017, 8:00 PM", ,-76.62018222,39.32289972,1419785.337938264,603413.8163897544
249674,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,301,W 29TH ST,Side,3.5,1,20,8,4,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62187521,39.32166248,1419308.2539186776,602961.1837648451
249676,Park,Liquidambar styraciflua,"sweetgum, American",Open/Unrestricted,3100,N CHARLES ST,Front,2.6,1,20,>20,>20,None,None, ,"6/12/2017, 8:00 PM", ,-76.62027611,39.32346062,1419757.9275600016,603618.0026611686
249677,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Well/Pit,301,W 29TH ST,Side,3.1,1,20,8,4,None,None, ,"6/12/2017, 8:00 PM",remove hardware,-76.62210481,39.32195428,1419242.8590363413,603067.1976604164
249680,Park,Gleditsia triacanthos,honeylocust,Open/Unrestricted,3100,N CHARLES ST,Front,45.7,1,70,>20,>20,None,None, ,"6/12/2017, 8:00 PM", ,-76.62033505,39.32363823,1419740.9833681732,603682.6255634278
250180,Street,Ulmus x,"elm, hybrid",Tree Lawn,3100,N CHARLES ST,Rear,2.7,1,20,>20,7,None,None, ,"6/13/2017, 8:00 PM", ,-76.62506481,39.3236901,1418402.85874784,603695.9867571741
250181,Park,Acer saccharum,"maple, sugar",Open/Unrestricted,3100,N CHARLES ST,Front,5.9,1,30,>20,>20,None,None, ,"6/13/2017, 8:00 PM", ,-76.62463176,39.32291014,1418526.5369781703,603412.4053033441
250182,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,3029,HUNTINGDON AVE,Front,15.8,1,65,>20,8,None,None, ,"6/13/2017, 8:00 PM", ,-76.62450959,39.32310541,1418560.8056104183,603483.6695965081
250184,Street,Cornus florida,"dogwood, flowering",Well/Pit,3026,REMINGTON AVE,Front,4.1,1,15,4,6,None,None, ,"6/13/2017, 8:00 PM", ,-76.62343338,39.32362354,1418864.4890581667,603673.6436260045
250185,Street,Carpinus caroliniana,"hornbeam, American",Tree Lawn,314,W 30TH ST,Front,4.7,1,15,>20,3,None,None, ,"6/13/2017, 8:00 PM", ,-76.62336921,39.32294876,1418883.6576550007,603427.9403772503
250186,Street,Zelkova serrata,"zelkova, Japanese",Well/Pit,321,W 30TH ST,Front,10.5,1,30,4,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.62337063,39.32279946,1418883.4788495898,603373.5589243323
250187,Street,Acer rubrum,"maple, red",Tree Lawn,301,W 29TH ST,Front,3,1,20,>20,5,None,None, ,"6/13/2017, 8:00 PM",remove hardware,-76.62234164,39.32200816,1419175.7764933407,603086.5440784246
250188,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,242,W 29TH ST,Rear,11.3,1,50,>20,9,None,None, ,"6/13/2017, 8:00 PM", ,-76.62253416,39.32318012,1419119.5462908447,603513.1869259179
250189,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,2920,CRESMONT AVE,Front,6.7,1,30,>20,3,None,None, ,"6/13/2017, 8:00 PM", ,-76.62166711,39.32356477,1419364.2564313412,603654.3024573326
250190,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,242,W 29TH ST,Front,11.8,1,40,>20,9,None,None, ,"6/13/2017, 8:00 PM", ,-76.62157869,39.32254284,1419390.812152505,603282.1880440861
250191,Street,Quercus palustris,"oak, pin",Open/Unrestricted,211,W 28TH ST,Side,8.6,1,25,>20,>20,None,None, ,"6/13/2017, 8:00 PM", ,-76.62099162,39.32095643,1419559.2950832546,602705.0514030904
250201,Park,Betula nigra,"birch, river",Open/Unrestricted,3100,N CHARLES ST,Front,4,3,20,>20,>20,None,None, ,"6/13/2017, 8:00 PM", ,-76.62506053,39.32375813,1418403.967341423,603720.7705002576
250202,Park,Acer rubrum,"maple, red",Open/Unrestricted,3100,N CHARLES ST,Front,13.8,1,50,>20,>20,None,None, ,"6/13/2017, 8:00 PM", ,-76.62456331,39.32280203,1418546.0638420135,603373.1068255007
250203,Street,Ostrya virginiana,"hophornbeam, American",Tree Lawn,3031,HUNTINGDON AVE,Front,1,1,5,>20,8,None,None, ,"6/13/2017, 8:00 PM", ,-76.62453193,39.32313005,1418554.448339671,603492.6174132526
250205,Street,Prunus spp.,"cherry/plum, spp.",Well/Pit,3020,REMINGTON AVE,Front,3.9,1,15,4,6,None,None, ,"6/13/2017, 8:00 PM", ,-76.6233654,39.32354301,1418883.8407255113,603644.390403673
250206,Street,Acer rubrum,"maple, red",Tree Lawn,320,W 30TH ST,Front,20.4,1,40,>20,3,None,None, ,"6/13/2017, 8:00 PM", ,-76.62352085,39.32287484,1418840.8696828336,603400.8413500935
250207,Street,Acer rubrum,"maple, red",Well/Pit,317,W 30TH ST,Front,3.2,1,20,4,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.62326891,39.32285204,1418912.1785953343,603392.8311955035
250208,Street,Acer rubrum,"maple, red",Tree Lawn,301,W 29TH ST,Front,3.1,1,20,>20,5,None,None, ,"6/13/2017, 8:00 PM",remove hardware,-76.62241199,39.32197874,1419155.91760917,603075.7465278357
250209,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,242,W 29TH ST,Rear,12.7,1,50,>20,9,None,None, ,"6/13/2017, 8:00 PM", ,-76.62241437,39.32323455,1419153.35330984,603533.1501405835
250210,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,2920,CRESMONT AVE,Front,3.7,1,30,>20,3,None,None, ,"6/13/2017, 8:00 PM", ,-76.62163573,39.32352211,1419373.1963740885,603638.8024883419
250211,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,242,W 29TH ST,Front,9.1,1,40,>20,9,None,None, ,"6/13/2017, 8:00 PM", ,-76.6216885,39.3224921,1419359.823697418,603263.5755484998
250212,Street,Acer rubrum,"maple, red",Open/Unrestricted,2807,CRESMONT AVE,Front,6.2,1,25,>20,>20,None,None, ,"6/13/2017, 8:00 PM", ,-76.62084188,39.32179156,1419600.394082427,603009.4113586694
250213,Street,Nyssa sylvatica,blackgum,Tree Lawn,2900,WYMAN PARK DR,Side,5,1,20,>20,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.6204281,39.32305979,1419715.5359125137,603471.8271005005
250214,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,2915,CRESMONT AVE,Front,27.4,1,60,15,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.6214544,39.32343266,1419424.6309825033,603606.4360832572
250231,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,3037,HUNTINGDON AVE,Front,3.1,1,15,>20,8,None,None, ,"6/13/2017, 8:00 PM", ,-76.62460514,39.32323154,1418533.5865047574,603529.4995573461
250239,Street,Quercus rubra,"oak, northern red",Tree Lawn,330,W 30TH ST,Front,3.7,1,20,13,3,None,None, ,"6/13/2017, 8:00 PM", ,-76.62388545,39.32270164,1418737.9834056795,603337.3306503445
250241,Street,Zelkova serrata,"zelkova, Japanese",Well/Pit,2936,REMINGTON AVE,Side,7.8,1,30,4,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.6231648,39.32289911,1418941.5587859303,603410.0969090015
250247,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,242,W 29TH ST,Rear,13.9,1,50,>20,9,None,None, ,"6/13/2017, 8:00 PM", ,-76.62229648,39.32329412,1419186.6143981665,603554.9860549271
250249,Street,Liquidambar styraciflua,"sweetgum, American",Tree Lawn,2918,CRESMONT AVE,Front,23.3,1,45,>20,3,None,None, ,"6/13/2017, 8:00 PM",poor structure,-76.62159533,39.32346621,1419384.7114429176,603618.4911772609
250252,Street,Acer rubrum,"maple, red",Open/Unrestricted,2807,CRESMONT AVE,Front,3.1,1,20,>20,8,None,None, ,"6/13/2017, 8:00 PM", ,-76.62089227,39.32185702,1419586.039780423,603033.1937914193
250253,Street,Quercus palustris,"oak, pin",Tree Lawn,202,W 29TH ST,Front,24.8,1,50,>20,4,None,None, ,"6/13/2017, 8:00 PM",remove vines,-76.62068289,39.322948,1419643.6239828467,603430.810122177
250256,Street,Platanus x acerifolia,"planetree, London",Tree Lawn,2919,CRESMONT AVE,Front,27,1,60,15,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.6215276,39.32353269,1419403.7701318413,603642.7814830095
250280,Park,Malus pumila,"apple, common",Open/Unrestricted,3100,N CHARLES ST,Front,1.7,1,10,>20,>20,None,None, ,"6/13/2017, 8:00 PM", ,-76.62515275,39.32372613,1418377.9263830036,603709.0106812567
250293,Street,Acer x freemanii,"maple, Freeman",Tree Lawn,332,W 30TH ST,Front,2.5,1,20,15,3,None,None, ,"6/13/2017, 8:00 PM", ,-76.62393631,39.32268105,1418723.6248385906,603329.770626083
250294,Street,Zelkova serrata,"zelkova, Japanese",Well/Pit,2936,REMINGTON AVE,Side,3.3,1,15,4,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.62308637,39.32293625,1418963.6922718436,603423.7166324258
250297,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,242,W 29TH ST,Rear,11.9,1,50,>20,9,None,None, ,"6/13/2017, 8:00 PM", ,-76.62205833,39.32340627,1419253.819316253,603596.1165500879
250301,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,2916,CRESMONT AVE,Front,17.5,1,30,>20,3,None,None, ,"6/13/2017, 8:00 PM", ,-76.621563,39.32343422,1419393.9043379277,603606.8763710856
250302,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,242,W 29TH ST,Front,9.7,1,40,>20,9,None,None, ,"6/13/2017, 8:00 PM", ,-76.62182588,39.32242811,1419321.055402264,603240.1087319255
250304,Street,Acer rubrum,"maple, red",Open/Unrestricted,2807,CRESMONT AVE,Front,3.2,1,20,>20,8,None,None, ,"6/13/2017, 8:00 PM", ,-76.62093363,39.32191512,1419574.252074346,603054.3079224229
250307,Street,Acer tataricum ginnala,"maple, Amur",Tree Lawn,204,W 29TH ST,Front,5,1,20,15,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.62074326,39.322916,1419626.5935050845,603419.086392343
250309,Street,Magnolia stellata,"magnolia, star",Tree Lawn,2921,CRESMONT AVE,Front,3,2,12,>20,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.62157086,39.32358012,1419391.4611013383,603660.0088107586
250318,Street,Acer rubrum,"maple, red",Tree Lawn,3101,HUNTINGDON AVE,Side,9.4,1,40,>20,3,None,None, ,"6/13/2017, 8:00 PM", ,-76.62451292,39.32366803,1418559.021493256,603688.5920869261
250320,Park,Cercis canadensis,"redbud, eastern",Open/Unrestricted,3100,N CHARLES ST,Front,2.5,1,15,>20,>20,None,None, ,"6/13/2017, 8:00 PM", ,-76.62503914,39.32356286,1418410.3108326793,603649.673857674
250335,Street,Zelkova serrata,"zelkova, Japanese",Well/Pit,2936,REMINGTON AVE,Side,4.4,1,20,4,4,None,None, ,"6/13/2017, 8:00 PM", ,-76.62301364,39.32297266,1418984.2129000872,603437.0617500842
250336,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,242,W 29TH ST,Side,8.3,1,30,>20,9,None,None, ,"6/13/2017, 8:00 PM", ,-76.6221919,39.32232551,1419217.659939751,603202.3105791658
