latitude,longitude,year,month,Enterococcus Bacteria (MPN/100mL) - A2LA Lab,Enterococcus Bacteria (MPN/100mL) - BWB Lab
39.262607,-76.575771,2009,7,321.7731709876062,
39.262607,-76.575771,2009,8,861.5257107211393,
39.262607,-76.575771,2009,9,246.13405571856467,
39.262607,-76.575771,2009,10,455.7019700305354,
39.262607,-76.575771,2009,11,25.34120544971609,
39.262607,-76.575771,2009,12,18.61377506538797,
39.262607,-76.575771,2010,4,15.982939967537794,
39.262607,-76.575771,2010,5,221.3601758481348,
39.262607,-76.575771,2010,6,1111.1675853414386,
39.262607,-76.575771,2010,7,297.3316211868294,
39.262607,-76.575771,2010,8,758.6395924404953,
39.262607,-76.575771,2010,9,240.08111454958535,
39.262607,-76.575771,2010,10,587.4727364705187,
39.262607,-76.575771,2010,11,26.421168750955985,
39.262607,-76.575771,2010,12,18.482999128160415,
39.262607,-76.575771,2011,4,12.98410618940419,
39.262607,-76.575771,2011,5,457.3953418855483,
39.262607,-76.575771,2011,6,846.882229161582,
39.262607,-76.575771,2011,7,323.0720167834429,
39.262607,-76.575771,2011,8,653.1683258874671,
39.262607,-76.575771,2011,9,271.58626579151127,
39.262607,-76.575771,2011,10,560.5906291395362,
39.262607,-76.575771,2011,11,31.434783526272888,
39.262607,-76.575771,2011,12,18.48299912816042,
39.262607,-76.575771,2012,4,14.323773882684906,
39.262607,-76.575771,2012,5,236.12387584021627,
39.262607,-76.575771,2012,6,1214.9088967433795,
39.262607,-76.575771,2012,7,298.24633180877515,
39.262607,-76.575771,2012,8,474.3524734717519,
39.262607,-76.575771,2012,9,402.2083972380138,
39.262607,-76.575771,2012,10,471.85612760541665,
39.262607,-76.575771,2012,11,30.97162307375073,
39.262607,-76.575771,2012,12,14.080209241499565,
39.262607,-76.575771,2013,4,15.943887969884237,
39.262607,-76.575771,2013,5,289.53368179055315,
39.262607,-76.575771,2013,6,1536.9478566323457,
39.262607,-76.575771,2013,7,345.1636533974364,
39.262607,-76.575771,2013,8,721.5666412596192,
39.262607,-76.575771,2013,9,194.73310379607557,
39.262607,-76.575771,2013,10,525.752019238543,
39.262607,-76.575771,2013,11,25.419345927856565,
39.262607,-76.575771,2013,12,18.047079337401918,
39.262607,-76.575771,2014,4,15.819411639911477,
39.262607,-76.575771,2014,5,445.12469211544715,
39.262607,-76.575771,2014,6,1202.2825245688166,
39.262607,-76.575771,2014,7,340.7539449649521,
39.262607,-76.575771,2014,8,848.5108744994387,
39.262607,-76.575771,2014,9,258.70639082462253,
39.262607,-76.575771,2014,10,527.350814497472,
39.262607,-76.575771,2014,11,27.45574994723931,
39.262607,-76.575771,2014,12,18.26503923278117,
39.262607,-76.575771,2015,4,15.433607244230364,
39.262607,-76.575771,2015,5,380.5921894850447,
39.262607,-76.575771,2015,6,1363.9541237346054,
39.262607,-76.575771,2015,7,309.06209258749504,
39.262607,-76.575771,2015,8,813.6517136135587,
39.262607,-76.575771,2015,9,327.7274322493225,
39.262607,-76.575771,2015,10,607.06327450139,
39.262607,-76.575771,2015,11,30.26445633254144,
39.262607,-76.575771,2015,12,18.221447253705318,
39.262607,-76.575771,2016,4,15.026856352856496,
39.262607,-76.575771,2016,5,287.8280604592922,
39.262607,-76.575771,2016,6,1216.1820952372677,
39.262607,-76.575771,2016,7,288.69972078422586,
39.262607,-76.575771,2016,8,662.9432591890856,
39.262607,-76.575771,2016,9,314.42754284084197,
39.262607,-76.575771,2016,10,326.31596952495727,
39.262607,-76.575771,2016,11,32.6332094183158,
39.262607,-76.575771,2016,12,14.952048823016566,
39.262607,-76.575771,2017,4,14.638369542954244,
39.262607,-76.575771,2017,5,307.87962841719104,
39.262607,-76.575771,2017,6,1145.1383081167025,
39.262607,-76.575771,2017,7,312.4331018897877,
39.262607,-76.575771,2017,8,784.1681715606478,
39.262607,-76.575771,2017,9,205.93882967072153,
39.262607,-76.575771,2017,10,430.8502528420928,
39.262607,-76.575771,2017,11,25.00069353686375,
39.262607,-76.575771,2017,12,18.831734960767218,
39.262607,-76.575771,2018,4,15.395500257953474,
39.262607,-76.575771,2018,5,238.67355384249691,
39.262607,-76.575771,2018,6,1019.451276139132,
39.262607,-76.575771,2018,7,281.57171686231806,
39.262607,-76.575771,2018,8,689.318142125773,
39.262607,-76.575771,2018,9,224.68772054628442,
39.262607,-76.575771,2018,10,423.28531685137165,
39.262607,-76.575771,2018,11,34.21988526243845,
39.262607,-76.575771,2018,12,18.91891891891892,
39.262607,-76.575771,2019,4,16.045451392925855,
39.262607,-76.575771,2019,5,466.212397668079,
39.262607,-76.575771,2019,6,1280.7654775048775,10.0
39.262607,-76.575771,2019,7,322.2424908388326,10.0
39.262607,-76.575771,2019,8,658.9793470584117,698.0
39.262607,-76.575771,2019,9,171.91081344112314,
39.262607,-76.575771,2019,10,581.3066580455481,52.0
39.262607,-76.575771,2019,11,27.49080962697984,0.0
39.262607,-76.575771,2019,12,18.047079337401918,
39.262607,-76.575771,2020,4,186.22159213510037,
39.262607,-76.575771,2020,5,300.44373759079514,0.0
39.262607,-76.575771,2020,6,1553.8386417453355,1088.3333333333333
39.262607,-76.575771,2020,7,341.69662747186567,106.5
39.262607,-76.575771,2020,8,607.5305868822886,397.6666666666667
39.262607,-76.575771,2020,9,0.0,31.0
39.263507,-76.623106,2009,5,356.10883325104237,
39.263507,-76.623106,2009,6,773.2187512297348,
39.263507,-76.623106,2009,7,332.61946336080115,
39.263507,-76.623106,2009,8,1515.9338392090267,
39.263507,-76.623106,2009,9,3711.3161673181316,
39.263507,-76.623106,2009,10,5283.532084639785,
39.263507,-76.623106,2009,11,107.18044330630906,
39.263507,-76.623106,2009,12,31.02295844231328,
39.263507,-76.623106,2010,4,74.62949643296227,
39.263507,-76.623106,2010,5,393.9376997785077,
39.263507,-76.623106,2010,6,861.0587940966095,
39.263507,-76.623106,2010,7,309.9990143316519,
39.263507,-76.623106,2010,8,1221.1798171583328,
39.263507,-76.623106,2010,9,3633.4240870240874,
39.263507,-76.623106,2010,10,6006.532743334306,
39.263507,-76.623106,2010,11,113.71941119864817,
39.263507,-76.623106,2010,12,30.80499854693403,
39.263507,-76.623106,2011,4,86.72935795710475,
39.263507,-76.623106,2011,5,323.6037052327203,
39.263507,-76.623106,2011,6,791.4771147258076,
39.263507,-76.623106,2011,7,344.33361554953586,
39.263507,-76.623106,2011,8,1054.6988781260136,
39.263507,-76.623106,2011,9,3907.3648005764076,
39.263507,-76.623106,2011,10,5433.3441413675955,
39.263507,-76.623106,2011,11,142.839092481675,
39.263507,-76.623106,2011,12,30.80499854693403,
39.263507,-76.623106,2012,4,75.26007491847899,
39.263507,-76.623106,2012,5,397.1323438902457,
39.263507,-76.623106,2012,6,868.41743427598,
39.263507,-76.623106,2012,7,300.78242641924805,
39.263507,-76.623106,2012,8,870.969015246957,
39.263507,-76.623106,2012,9,4619.956145032216,
39.263507,-76.623106,2012,10,4942.642802578052,
39.263507,-76.623106,2012,11,128.93157794162195,
39.263507,-76.623106,2012,12,23.467015402499275,
39.263507,-76.623106,2013,4,83.47041036034655,
39.263507,-76.623106,2013,5,389.280380394471,
39.263507,-76.623106,2013,6,1060.4278793226847,
39.263507,-76.623106,2013,7,363.90726078791545,
39.263507,-76.623106,2013,8,1185.389029609015,
39.263507,-76.623106,2013,9,3422.1162900261115,
39.263507,-76.623106,2013,10,5552.853630129733,
39.263507,-76.623106,2013,11,115.25670186946417,
39.263507,-76.623106,2013,12,30.07846556233653,
39.263507,-76.623106,2014,4,80.49681071421602,
39.263507,-76.623106,2014,5,382.4004638499335,
39.263507,-76.623106,2014,6,895.2561254483388,
39.263507,-76.623106,2014,7,368.5375655148141,
39.263507,-76.623106,2014,8,1508.5273972455934,
39.263507,-76.623106,2014,9,3929.9223574970006,
39.263507,-76.623106,2014,10,5339.912019446606,
39.263507,-76.623106,2014,11,115.92702471512449,
39.263507,-76.623106,2014,12,30.441732054635278,
39.263507,-76.623106,2015,4,81.12211145215653,
39.263507,-76.623106,2015,5,388.12750823885966,
39.263507,-76.623106,2015,6,983.4698570278535,
39.263507,-76.623106,2015,7,339.48158111022434,
39.263507,-76.623106,2015,8,1405.886406982386,
39.263507,-76.623106,2015,9,3976.172736099879,
39.263507,-76.623106,2015,10,5656.568371893095,
39.263507,-76.623106,2015,11,134.74434673437608,
39.263507,-76.623106,2015,12,30.36907875617553,
39.263507,-76.623106,2016,4,60.56578049065316,
39.263507,-76.623106,2016,5,383.46891778393746,
39.263507,-76.623106,2016,6,878.2233561457699,
39.263507,-76.623106,2016,7,306.1048102435199,
39.263507,-76.623106,2016,8,1197.536394296299,
39.263507,-76.623106,2016,9,4298.5374043416905,
39.263507,-76.623106,2016,10,4783.077804018986,
39.263507,-76.623106,2016,11,139.9265663338444,
39.263507,-76.623106,2016,12,24.920081371694277,
39.263507,-76.623106,2017,4,87.70414170390752,
39.263507,-76.623106,2017,5,354.8293991948023,
39.263507,-76.623106,2017,6,834.8435515130199,
39.263507,-76.623106,2017,7,342.08340897559117,
39.263507,-76.623106,2017,8,1370.357332229964,
39.263507,-76.623106,2017,9,3605.24817002442,
39.263507,-76.623106,2017,10,5124.443726620138,
39.263507,-76.623106,2017,11,105.36870559083326,
39.263507,-76.623106,2017,12,31.38622493461203,
39.263507,-76.623106,2018,4,80.12030214579832,
39.263507,-76.623106,2018,5,329.64752340891386,
39.263507,-76.623106,2018,6,759.4591588343407,
39.263507,-76.623106,2018,7,316.2142918877454,
39.263507,-76.623106,2018,8,1226.7655948133345,
39.263507,-76.623106,2018,9,3599.9333532869246,
39.263507,-76.623106,2018,10,5122.373696403924,
39.263507,-76.623106,2018,11,139.45801583993074,
39.263507,-76.623106,2018,12,31.53153153153153,
39.263507,-76.623106,2019,4,78.38057091189226,
39.263507,-76.623106,2019,5,378.5043176194597,
39.263507,-76.623106,2019,6,903.0683716867838,51.0
39.263507,-76.623106,2019,7,347.29454327140286,120.0
39.263507,-76.623106,2019,8,1196.1767765023103,289.5
39.263507,-76.623106,2019,9,3878.5084887731314,
39.263507,-76.623106,2019,10,6381.8631563587305,132.0
39.263507,-76.623106,2019,11,120.0717289017876,20.0
39.263507,-76.623106,2019,12,30.07846556233653,
39.263507,-76.623106,2020,4,83.89616815664478,
39.263507,-76.623106,2020,5,382.90065208874694,20.0
39.263507,-76.623106,2020,6,1084.7242926000972,10.0
39.263507,-76.623106,2020,7,326.80931772528544,3876.5
39.263507,-76.623106,2020,8,943.8832820216282,2245.3333333333335
39.263507,-76.623106,2020,9,38.5,86.0
39.276491,-76.584021,2009,5,216.79990286479372,
39.276491,-76.584021,2009,6,1017.5071653911978,
39.276491,-76.584021,2009,7,338.46463239380085,
39.276491,-76.584021,2009,8,1558.1991203493362,
39.276491,-76.584021,2009,9,496.73253373023596,
39.276491,-76.584021,2009,10,597.9400759476661,
39.276491,-76.584021,2009,11,43.30670373857788,
39.276491,-76.584021,2009,12,0.0,
39.276491,-76.584021,2010,4,39.583066995312855,
39.276491,-76.584021,2010,5,319.797745218844,
39.276491,-76.584021,2010,6,685.2148334221316,
39.276491,-76.584021,2010,7,325.58847101857725,
39.276491,-76.584021,2010,8,1317.8950237265888,
39.276491,-76.584021,2010,9,447.2941824041503,
39.276491,-76.584021,2010,10,748.7081476924931,
39.276491,-76.584021,2010,11,40.87004099485632,
39.276491,-76.584021,2010,12,0.0,
39.276491,-76.584021,2011,4,38.760329064926964,
39.276491,-76.584021,2011,5,406.92699772615435,
39.276491,-76.584021,2011,6,549.2801662751461,
39.276491,-76.584021,2011,7,359.4571040234308,
39.276491,-76.584021,2011,8,1100.6121560906658,
39.276491,-76.584021,2011,9,553.2103372714862,
39.276491,-76.584021,2011,10,558.5163508745103,
39.276491,-76.584021,2011,11,45.511832870054484,
39.276491,-76.584021,2011,12,0.0,
39.276491,-76.584021,2012,4,43.52174714820846,
39.276491,-76.584021,2012,5,318.3692155395263,
39.276491,-76.584021,2012,6,1063.0356794294296,
39.276491,-76.584021,2012,7,340.4582442627144,
39.276491,-76.584021,2012,8,911.1296292089454,
39.276491,-76.584021,2012,9,845.4511170881132,
39.276491,-76.584021,2012,10,360.43010963314566,
39.276491,-76.584021,2012,11,44.76678150604279,
39.276491,-76.584021,2012,12,0.0,
39.276491,-76.584021,2013,4,41.91959578749831,
39.276491,-76.584021,2013,5,349.7258715050653,
39.276491,-76.584021,2013,6,1290.953040814432,
39.276491,-76.584021,2013,7,371.4734693740666,
39.276491,-76.584021,2013,8,1222.466135342521,
39.276491,-76.584021,2013,9,412.9342618186264,
39.276491,-76.584021,2013,10,602.0378023831535,
39.276491,-76.584021,2013,11,40.14875851992131,
39.276491,-76.584021,2013,12,0.0,
39.276491,-76.584021,2014,4,38.73238714137959,
39.276491,-76.584021,2014,5,405.838379540967,
39.276491,-76.584021,2014,6,1198.6552017945364,
39.276491,-76.584021,2014,7,376.55419907431315,
39.276491,-76.584021,2014,8,1560.0729516886263,
39.276491,-76.584021,2014,9,555.1715526930161,
39.276491,-76.584021,2014,10,723.1496276757186,
39.276491,-76.584021,2014,11,39.35326227110085,
39.276491,-76.584021,2014,12,0.0,
39.276491,-76.584021,2015,4,41.15421041081967,
39.276491,-76.584021,2015,5,369.15968123991894,
39.276491,-76.584021,2015,6,1118.8824791352413,
39.276491,-76.584021,2015,7,325.72311139006086,
39.276491,-76.584021,2015,8,1458.5378363370185,
39.276491,-76.584021,2015,9,671.2051170238975,
39.276491,-76.584021,2015,10,668.0612707448571,
39.276491,-76.584021,2015,11,45.892691054442075,
39.276491,-76.584021,2015,12,0.0,
39.276491,-76.584021,2016,4,43.740122194888144,
39.276491,-76.584021,2016,5,344.7550959531944,
39.276491,-76.584021,2016,6,850.3132923995423,
39.276491,-76.584021,2016,7,332.7709411801064,
39.276491,-76.584021,2016,8,1202.2179274572165,
39.276491,-76.584021,2016,9,696.0415272907571,
39.276491,-76.584021,2016,10,295.1190655222913,
39.276491,-76.584021,2016,11,38.73287703074297,
39.276491,-76.584021,2016,12,0.0,
39.276491,-76.584021,2017,4,37.56674181879298,
39.276491,-76.584021,2017,5,348.3059248856053,
39.276491,-76.584021,2017,6,1017.8125562140482,
39.276491,-76.584021,2017,7,342.22713395788503,
39.276491,-76.584021,2017,8,1397.7036864556515,
39.276491,-76.584021,2017,9,460.90628994573154,
39.276491,-76.584021,2017,10,638.8821027170172,
39.276491,-76.584021,2017,11,40.727299765877056,
39.276491,-76.584021,2017,12,0.0,
39.276491,-76.584021,2018,4,39.4127998368717,
39.276491,-76.584021,2018,5,318.26857846968574,
39.276491,-76.584021,2018,6,653.8618629574274,
39.276491,-76.584021,2018,7,321.7202810135591,
39.276491,-76.584021,2018,8,1267.858382553385,
39.276491,-76.584021,2018,9,482.8820603553723,
39.276491,-76.584021,2018,10,623.1909013398576,
39.276491,-76.584021,2018,11,42.97858550006293,
39.276491,-76.584021,2018,12,0.0,
39.276491,-76.584021,2019,4,41.65494181982845,
39.276491,-76.584021,2019,5,419.39275352264957,
39.276491,-76.584021,2019,6,880.4274339056799,
39.276491,-76.584021,2019,7,349.8023954853719,
39.276491,-76.584021,2019,8,1244.0025013882578,
39.276491,-76.584021,2019,9,377.92935371194676,
39.276491,-76.584021,2019,10,776.2914202074543,
39.276491,-76.584021,2019,11,39.5817295188841,
39.276491,-76.584021,2019,12,0.0,
39.276491,-76.584021,2020,4,114.88817392352439,
39.276491,-76.584021,2020,5,344.9993200993637,
39.276491,-76.584021,2020,6,1608.6265511046763,1246.0
39.276491,-76.584021,2020,7,362.1161100160777,
39.276491,-76.584021,2020,8,1001.9578752082386,
39.276491,-76.584021,2020,9,7.5,
39.276674,-76.573921,2009,5,564.2076224708159,
39.276674,-76.573921,2009,6,392.36851473112154,
39.276674,-76.573921,2009,7,368.26631914688784,
39.276674,-76.573921,2009,8,1001.8811542129625,
39.276674,-76.573921,2009,9,441.94303520796944,
39.276674,-76.573921,2009,10,1072.101414410927,
39.276674,-76.573921,2009,11,805.6721427612761,
39.276674,-76.573921,2009,12,6.497261107729763,
39.276674,-76.573921,2010,4,175.73219979975153,
39.276674,-76.573921,2010,5,495.1274901095583,
39.276674,-76.573921,2010,6,395.21179858530627,
39.276674,-76.573921,2010,7,379.99273304360366,
39.276674,-76.573921,2010,8,1269.231994101883,
39.276674,-76.573921,2010,9,255.58391804954306,
39.276674,-76.573921,2010,10,872.3726981616586,
39.276674,-76.573921,2010,11,327.89623425338215,
39.276674,-76.573921,2010,12,6.482045039561777,
39.276674,-76.573921,2011,4,180.24899735034504,
39.276674,-76.573921,2011,5,530.6701301813564,
39.276674,-76.573921,2011,6,400.78033290911503,
39.276674,-76.573921,2011,7,311.90556539009367,
39.276674,-76.573921,2011,8,1118.0127070376334,
39.276674,-76.573921,2011,9,444.84871826029723,
39.276674,-76.573921,2011,10,927.2602473285785,
39.276674,-76.573921,2011,11,351.44733854840115,
39.276674,-76.573921,2011,12,6.421180766889836,
39.276674,-76.573921,2012,4,138.16050681578326,
39.276674,-76.573921,2012,5,479.5088373222592,
39.276674,-76.573921,2012,6,361.25790692108137,
39.276674,-76.573921,2012,7,347.0570199009819,
39.276674,-76.573921,2012,8,970.2699765325926,
39.276674,-76.573921,2012,9,568.1547134882661,
39.276674,-76.573921,2012,10,1272.5052781229904,
39.276674,-76.573921,2012,11,350.07878219285277,
39.276674,-76.573921,2012,12,4.8995739500912965,
39.276674,-76.573921,2013,4,220.24161050907875,
39.276674,-76.573921,2013,5,545.7187459958268,
39.276674,-76.573921,2013,6,381.1688583174137,
39.276674,-76.573921,2013,7,383.5830304336123,
39.276674,-76.573921,2013,8,1023.3330099350759,
39.276674,-76.573921,2013,9,468.67445767195767,
39.276674,-76.573921,2013,10,970.3900190128504,
39.276674,-76.573921,2013,11,795.7258872824387,
39.276674,-76.573921,2013,12,6.162507608034083,
39.276674,-76.573921,2014,4,175.77639423434076,
39.276674,-76.573921,2014,5,438.51969307755326,
39.276674,-76.573921,2014,6,423.1979375091933,
39.276674,-76.573921,2014,7,345.3859290062628,
39.276674,-76.573921,2014,8,1120.7305765431238,
39.276674,-76.573921,2014,9,265.05718584656086,
39.276674,-76.573921,2014,10,914.289998925937,
39.276674,-76.573921,2014,11,412.2808586435319,
39.276674,-76.573921,2014,12,6.664637857577602,
39.276674,-76.573921,2015,4,207.62212166185714,
39.276674,-76.573921,2015,5,444.04558244507336,
39.276674,-76.573921,2015,6,395.3635351670313,
39.276674,-76.573921,2015,7,319.2526320590405,
39.276674,-76.573921,2015,8,1021.3304279079808,
39.276674,-76.573921,2015,9,559.8045926527176,
39.276674,-76.573921,2015,10,868.2592099096729,
39.276674,-76.573921,2015,11,656.0247156479147,
39.276674,-76.573921,2015,12,6.466828971393792,
39.276674,-76.573921,2016,4,123.15803431517838,
39.276674,-76.573921,2016,5,494.84872454929763,
39.276674,-76.573921,2016,6,416.61782992980886,
39.276674,-76.573921,2016,7,386.28314349894464,
39.276674,-76.573921,2016,8,1081.6744200606965,
39.276674,-76.573921,2016,9,444.97091858433964,
39.276674,-76.573921,2016,10,1338.4174162099596,
39.276674,-76.573921,2016,11,350.6271906404274,
39.276674,-76.573921,2016,12,5.24954351795496,
39.276674,-76.573921,2017,4,185.79223292315484,
39.276674,-76.573921,2017,5,517.5651009623768,
39.276674,-76.573921,2017,6,338.6291177934378,
39.276674,-76.573921,2017,7,318.1387902851877,
39.276674,-76.573921,2017,8,1168.4811380687343,
39.276674,-76.573921,2017,9,479.4495728430926,
39.276674,-76.573921,2017,10,1057.385893091786,
39.276674,-76.573921,2017,11,360.6489245572849,
39.276674,-76.573921,2017,12,6.5124771758977475,
39.276674,-76.573921,2018,4,190.7929803301214,
39.276674,-76.573921,2018,5,448.53557995703255,
39.276674,-76.573921,2018,6,399.9174251810866,
39.276674,-76.573921,2018,7,359.0164288306634,
39.276674,-76.573921,2018,8,1047.5524991768218,
39.276674,-76.573921,2018,9,387.0972953374598,
39.276674,-76.573921,2018,10,857.2489454876601,
39.276674,-76.573921,2018,11,350.07793323607933,
39.276674,-76.573921,2018,12,6.314668289713938,
39.276674,-76.573921,2019,4,183.37122978252256,
39.276674,-76.573921,2019,5,522.4077463242212,
39.276674,-76.573921,2019,6,365.3916298875549,0.0
39.276674,-76.573921,2019,7,344.3295417457535,20.0
39.276674,-76.573921,2019,8,1228.5220877872723,580.0
39.276674,-76.573921,2019,9,400.0018577219564,
39.276674,-76.573921,2019,10,990.4992567703944,121.0
39.276674,-76.573921,2019,11,332.88488259636046,41.0
39.276674,-76.573921,2019,12,6.345100426049909,
39.276674,-76.573921,2020,4,157.1889919948384,
39.276674,-76.573921,2020,5,486.3911682685453,0.0
39.276674,-76.573921,2020,6,389.5031364281367,45.0
39.276674,-76.573921,2020,7,375.84133524226246,270.0
39.276674,-76.573921,2020,8,1084.448807767779,3941.6666666666665
39.276674,-76.573921,2020,9,39.0,52.0
39.276857,-76.596738,2009,5,3292.165418129038,
39.276857,-76.596738,2009,6,1095.4753835576182,
39.276857,-76.596738,2009,7,248.70049363090877,
39.276857,-76.596738,2009,8,4550.812382659156,
39.276857,-76.596738,2009,9,439.5320310280921,
39.276857,-76.596738,2009,10,511.1934430478473,
39.276857,-76.596738,2009,11,964.206938280208,
39.276857,-76.596738,2009,12,5655.840437788019,
39.276857,-76.596738,2010,4,56.10251150613437,
39.276857,-76.596738,2010,5,2269.35324729105,
39.276857,-76.596738,2010,6,780.865365794595,
39.276857,-76.596738,2010,7,246.77932431996794,
39.276857,-76.596738,2010,8,3741.331720430108,
39.276857,-76.596738,2010,9,343.75823695712717,
39.276857,-76.596738,2010,10,604.1249247803253,
39.276857,-76.596738,2010,11,907.9183390861446,
39.276857,-76.596738,2010,12,5569.668285055958,
39.276857,-76.596738,2011,4,56.5098512513179,
39.276857,-76.596738,2011,5,2415.9701270828496,
39.276857,-76.596738,2011,6,616.4932025210438,
39.276857,-76.596738,2011,7,237.9845414202445,
39.276857,-76.596738,2011,8,3831.4778375149344,
39.276857,-76.596738,2011,9,426.3949816716091,
39.276857,-76.596738,2011,10,484.6582656039212,
39.276857,-76.596738,2011,11,1111.6358060235518,
39.276857,-76.596738,2011,12,5526.877962475313,
39.276857,-76.596738,2012,4,62.470024008754606,
39.276857,-76.596738,2012,5,2408.1460416319705,
39.276857,-76.596738,2012,6,1145.0041561863814,
39.276857,-76.596738,2012,7,222.3931548834318,
39.276857,-76.596738,2012,8,3359.7568100358426,
39.276857,-76.596738,2012,9,637.9114402992549,
39.276857,-76.596738,2012,10,982.2709529595654,
39.276857,-76.596738,2012,11,890.5450770240778,
39.276857,-76.596738,2012,12,5806.496132323898,
39.276857,-76.596738,2013,4,59.8314234822981,
39.276857,-76.596738,2013,5,2369.048592685253,
39.276857,-76.596738,2013,6,1374.0547323327191,
39.276857,-76.596738,2013,7,276.7612870448423,
39.276857,-76.596738,2013,8,3339.1931814302784,
39.276857,-76.596738,2013,9,305.96856539696523,
39.276857,-76.596738,2013,10,497.7520245109929,
39.276857,-76.596738,2013,11,563.0883936199939,
39.276857,-76.596738,2013,12,5450.023206056616,
39.276857,-76.596738,2014,4,56.54549484343042,
39.276857,-76.596738,2014,5,2626.7795323316386,
39.276857,-76.596738,2014,6,1297.2086715167736,
39.276857,-76.596738,2014,7,254.32028415542825,
39.276857,-76.596738,2014,8,4041.5015275644305,
39.276857,-76.596738,2014,9,453.45619912435774,
39.276857,-76.596738,2014,10,604.9717340473258,
39.276857,-76.596738,2014,11,1398.143890822207,
39.276857,-76.596738,2014,12,5547.287277814352,
39.276857,-76.596738,2015,4,58.8017829762313,
39.276857,-76.596738,2015,5,2761.0477911329413,
39.276857,-76.596738,2015,6,1188.102300047963,
39.276857,-76.596738,2015,7,233.96619401195696,
39.276857,-76.596738,2015,8,3473.8833845366103,
39.276857,-76.596738,2015,9,537.3140555537103,
39.276857,-76.596738,2015,10,541.0809440188073,
39.276857,-76.596738,2015,11,1235.030261852667,
39.276857,-76.596738,2015,12,5525.694947333773,
39.276857,-76.596738,2016,4,62.83820031068455,
39.276857,-76.596738,2016,5,2826.7006818893706,
39.276857,-76.596738,2016,6,922.8219695890833,
39.276857,-76.596738,2016,7,242.6558753690631,
39.276857,-76.596738,2016,8,3700.526600102407,
39.276857,-76.596738,2016,9,569.4821957754509,
39.276857,-76.596738,2016,10,788.9933711968093,
39.276857,-76.596738,2016,11,663.9592238104273,
39.276857,-76.596738,2016,12,5831.834677419355,
39.276857,-76.596738,2017,4,54.13903896248115,
39.276857,-76.596738,2017,5,2617.410392381725,
39.276857,-76.596738,2017,6,1079.1522126220223,
39.276857,-76.596738,2017,7,266.652509110836,
39.276857,-76.596738,2017,8,4085.921215224441,
39.276857,-76.596738,2017,9,402.23761186158583,
39.276857,-76.596738,2017,10,527.7648254887694,
39.276857,-76.596738,2017,11,771.6719640933349,
39.276857,-76.596738,2017,12,5549.8504772876895,
39.276857,-76.596738,2018,4,58.73269790557755,
39.276857,-76.596738,2018,5,2514.9326377329976,
39.276857,-76.596738,2018,6,725.6723210989998,
39.276857,-76.596738,2018,7,211.74658046186147,
39.276857,-76.596738,2018,8,4292.9573562041305,
39.276857,-76.596738,2018,9,390.50783041767664,
39.276857,-76.596738,2018,10,529.792977621156,
39.276857,-76.596738,2018,11,1339.9537959148706,
39.276857,-76.596738,2018,12,5496.756912442396,
39.276857,-76.596738,2019,4,56.976502689068134,
39.276857,-76.596738,2019,5,2816.2049098731595,
39.276857,-76.596738,2019,6,928.9415201005412,74.0
39.276857,-76.596738,2019,7,231.43801693621447,51.0
39.276857,-76.596738,2019,8,3935.683964840416,1022.5
39.276857,-76.596738,2019,9,330.31197096178926,
39.276857,-76.596738,2019,10,632.4810079832725,450.0
39.276857,-76.596738,2019,11,581.61621638265,52.0
39.276857,-76.596738,2019,12,5578.3941737985515,
39.276857,-76.596738,2020,4,245.1229409689739,
39.276857,-76.596738,2020,5,2492.5909401376584,10.0
39.276857,-76.596738,2020,6,1677.100283495309,447.3333333333333
39.276857,-76.596738,2020,7,265.6573942358062,1363.5
39.276857,-76.596738,2020,8,3669.5029185867897,2975.6666666666665
39.276857,-76.596738,2020,9,7.5,0.0
39.283701,-76.603718,2009,5,1155.7300602748403,
39.283701,-76.603718,2009,6,1484.3114754138264,
39.283701,-76.603718,2009,7,1353.6596887122423,
39.283701,-76.603718,2009,8,61461.56398276156,
39.283701,-76.603718,2009,9,11835.200526862454,
39.283701,-76.603718,2009,10,2186.516998616085,
39.283701,-76.603718,2009,11,2558.2431277392634,
39.283701,-76.603718,2009,12,2173.7749615975426,
39.283701,-76.603718,2010,4,592.058530957804,
39.283701,-76.603718,2010,5,1051.1651875746518,
39.283701,-76.603718,2010,6,1237.9727908697132,
39.283701,-76.603718,2010,7,1392.4055305073532,
39.283701,-76.603718,2010,8,35121.506272401435,
39.283701,-76.603718,2010,9,3368.829476045948,
39.283701,-76.603718,2010,10,2577.9161292304134,
39.283701,-76.603718,2010,11,1765.6974848329785,
39.283701,-76.603718,2010,12,2142.696401141102,
39.283701,-76.603718,2011,4,674.6429729380231,
39.283701,-76.603718,2011,5,1728.1549285316635,
39.283701,-76.603718,2011,6,1078.1641722430202,
39.283701,-76.603718,2011,7,1330.8623175270525,
39.283701,-76.603718,2011,8,52231.61887694146,
39.283701,-76.603718,2011,9,5377.690195629538,
39.283701,-76.603718,2011,10,2004.2726083076127,
39.283701,-76.603718,2011,11,2355.998587921297,
39.283701,-76.603718,2011,12,2127.3200570550803,
39.283701,-76.603718,2012,4,614.1431068502669,
39.283701,-76.603718,2012,5,1155.8908569449961,
39.283701,-76.603718,2012,6,1500.5003232171848,
39.283701,-76.603718,2012,7,1368.9742133402306,
39.283701,-76.603718,2012,8,25999.576164874554,
39.283701,-76.603718,2012,9,6291.179725110193,
